LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.5018146987,-80.4006384737,3079020170800,240000.0,5000,1774,1845,25715.8,19966.2,12979.1,121080.9,73613.4,4860.6,3,0,3,2
25.7336122599,-80.3722008291,3040180710080,190000.0,3850,1178,2293,14977.6,41153.5,15925.7,61093.6,25343.5,3914.1,31,0,5,4
25.7085072457,-80.4455326788,3049280222830,339000.0,4789,2827,1248,12910.6,56994.4,41115.4,86810.3,44075.5,19673.0,24,0,3,4
25.9089166656,-80.34452370359999,3220210020580,340000.0,4750,2059,829,11911.6,73147.9,7089.4,69268.2,64387.4,1516.2,21,0,6,4
25.870159470500003,-80.2375337491,3021340121070,170000.0,6750,1191,5517,4809.4,38612.9,2191.3,36994.2,36994.2,9515.6,15,0,7,4
25.8632629248,-80.178574009,1132060143100,517500.0,11293,2023,0,1387.1,19555.0,1819.3,31742.6,30710.2,9694.5,60,0,9,4
25.697912393299998,-80.3803396864,3040310310020,285000.0,4144,1788,0,9588.9,38512.2,25286.3,68036.1,22260.6,1224.4,22,0,1,4
25.744029728,-80.2924268964,3040130150050,569000.0,10842,1794,0,4948.2,17947.2,1865.7,34854.0,11251.6,8929.8,63,0,10,4
25.6880195854,-80.3231469251,3050030350130,607000.0,7397,2333,20700,2892.0,20682.7,14523.7,53655.4,3147.4,1999.0,31,0,5,4
25.5536319739,-80.381037783,3069130350140,282000.0,6485,2182,12268,5878.2,18536.4,6218.4,102022.8,53763.6,6029.5,0,0,7,4
25.6780939702,-80.3468891834,3050040030190,1350000.0,36155,4226,6688,3313.1,25879.3,20912.0,62005.3,11545.8,3069.0,13,0,9,5
25.777783567600004,-80.41144101319999,3039520140450,345000.0,4510,1649,4288,1752.5,58246.3,25474.6,71940.0,45728.1,1935.4,15,0,7,4
25.8527431177,-80.18018730770001,132070530040,457500.0,8971,1735,8740,2372.6,20120.7,1133.3,27888.1,27811.5,9027.6,46,0,8,2
25.7544610031,-80.2151250404,141390074160,575000.0,5928,2157,969,1943.9,3809.2,3796.4,10884.7,10884.7,2110.2,51,0,7,4
25.6210744745,-80.4204729594,3059270060830,330000.0,7505,1828,28762,2252.7,37160.1,23363.7,93883.2,42876.5,12542.0,27,0,12,4
25.5891079155,-80.39077583779999,3069010012490,230000.0,8057,1258,21394,7794.3,27099.5,8594.4,94294.8,44126.9,6017.5,28,0,10,2
25.6758886275,-80.4543232141,3059050232280,390000.0,6990,2415,30451,8209.0,53590.9,44179.8,93552.2,46593.9,21597.8,14,0,11,4
25.758913593499997,-80.3049017213,3040110270050,350000.0,7490,1550,2088,956.1,24459.9,4553.2,37452.2,15549.3,5127.9,58,0,7,4
25.5865389504,-80.3824973799,3069010070680,255000.0,8775,1992,2295,5651.0,24482.7,6404.1,93118.0,43406.1,4637.9,37,0,9,2
25.4787008196,-80.4174723746,1079100151550,200000.0,3600,1884,641,20509.5,25344.2,14283.5,131161.5,83552.6,3905.6,11,0,4,2
25.9595698881,-80.2177024974,3411350030270,241000.0,8107,1414,23616,8472.4,32496.2,278.4,63712.4,63712.4,3709.3,48,0,12,4
25.610039775500002,-80.3110172137,3350350120010,610000.0,40075,3490,27334,12003.0,1043.0,844.9,71860.8,28361.6,20216.7,39,0,12,4
25.5326420688,-80.3822440752,3069250161230,304000.0,5000,1966,2504,13529.4,16748.0,11242.0,108423.2,60956.5,806.4,0,0,7,4
25.7266419825,-80.4013459114,3049230130040,250000.0,8260,1894,1129,20225.1,49867.4,25184.3,70991.1,32048.9,5703.0,43,0,4,5
25.667071535100003,-80.356409286,3050080180090,460000.0,10442,1918,34064,3470.7,24859.5,22847.7,66956.2,16084.6,3227.2,30,0,6,4
25.4654089687,-80.443007851,1079160022660,232000.0,7033,2424,0,11768.7,33815.2,22404.0,139955.6,91578.8,2884.7,14,0,1,2
25.6110678644,-80.3885850149,3059360052420,208000.0,7875,1704,15328,4363.4,26303.6,12423.8,88169.0,37408.4,3371.4,51,0,12,2
25.7341564768,-80.4409327999,3049160151230,350000.0,5005,2165,0,16899.3,61796.6,36110.6,83128.2,45117.0,17092.7,14,0,12,4
25.611662211,-80.34373906729999,3350330390240,235000.0,8327,1462,3448,6253.8,11644.1,6393.7,77854.6,29573.8,10858.7,28,0,4,2
25.5593503018,-80.34523849189999,3660160150130,289000.0,5922,2493,2184,11213.1,10771.5,2969.3,93552.3,48014.0,5726.8,11,0,7,2
25.725528246,-80.30371998439999,3040230040930,565000.0,11475,2716,3037,1094.1,18455.2,3997.8,40942.5,13774.0,4674.7,31,0,4,4
25.878028901399997,-80.3420173027,2720330070290,245000.0,3662,1295,364,4044.2,64087.9,2613.0,61363.7,54104.7,6135.4,28,0,5,5
25.455053514299998,-80.4482266581,1079200132190,313000.0,6270,2827,28980,11103.9,35953.5,24282.0,144006.2,95698.7,4844.1,12,0,6,2
25.887727696,-80.3329056882,420270540700,265000.0,3392,1273,2209,8444.7,65477.1,7241.6,61254.7,55799.1,2997.9,25,0,6,5
25.972688569899997,-80.1651120146,3012330540420,550000.0,11530,2991,33320,388.3,15356.7,5804.5,54415.0,54415.0,120.5,27,0,3,4
25.446473165300002,-80.45018380409999,1079290020390,400000.0,17199,3122,40205,12241.2,37147.7,24777.4,146877.1,98718.8,6940.8,15,0,3,2
25.7414031857,-80.2589831041,341170070670,688000.0,6200,1632,29611,3178.4,8486.6,4397.3,25248.5,2916.4,15511.6,19,0,1,5
25.8385009002,-80.2776883267,431070181280,292000.0,13486,2149,2183,897.3,40619.2,4937.9,35800.2,32852.8,11917.6,70,0,6,4
25.6456752053,-80.3631292372,3050170180170,433000.0,17760,2113,29213,6630.1,21720.4,19121.1,73502.9,22482.8,6389.8,30,0,6,4
25.725729293,-80.4538534579,3049200170180,361400.0,5108,2270,275,11700.2,62965.5,41096.3,87905.8,48151.8,21877.9,16,0,12,4
25.948791109600002,-80.31570219529999,3020020011160,523000.0,11000,2960,21285,26631.0,64413.9,2892.8,74428.1,74428.1,7738.5,48,0,7,4
25.673532810700003,-80.4585315629,3059050100130,255000.0,2720,1294,0,6813.0,54541.4,44630.9,95187.9,48084.1,23033.4,18,0,9,4
25.6326897191,-80.30978439229999,3350230420010,800000.0,19061,3263,25588,8948.6,5435.8,3515.7,64910.7,20220.8,16577.3,16,0,11,5
25.4680340177,-80.4482072328,1079170220490,320000.0,7983,3069,592,9991.8,35458.1,24121.6,140195.8,91545.7,1082.0,9,0,9,2
25.6784628748,-80.4457597702,3059040610520,395000.0,3893,2206,32291,11051.0,51420.7,42863.5,90595.3,43695.9,18737.8,21,0,1,4
25.5436920664,-80.37630474560001,3060190152360,255000.0,5000,1950,2878,9478.3,15698.0,7052.5,104013.7,56501.4,4168.7,4,0,8,2
25.8971598579,-80.36381350149999,2720290010164,435000.0,48352,3214,5445,5014.9,73779.6,8552.9,71151.0,63680.3,5108.2,52,0,3,2
25.653633723800002,-80.3422535247,3050160050030,407000.0,15070,1828,11,3669.5,18098.5,16288.8,66435.2,15735.3,9912.4,37,0,9,2
25.890815912399997,-80.2412838813,3021270130480,75000.0,7500,899,1710,1484.1,39272.7,104.2,44404.8,44404.8,10472.5,63,0,5,4
25.8136200432,-80.2208694687,131230373250,170000.0,5000,1222,580,286.2,24464.4,7083.6,16264.8,16264.8,421.9,0,0,1,2
25.841363278600003,-80.36574557729999,3530080070650,1240000.0,6521,4106,35680,9167.7,58946.9,12422.5,61551.8,48467.8,6952.5,0,0,5,5
25.5764134996,-80.3258827218,3660100010640,310000.0,14012,2379,0,16674.6,6574.6,4830.3,84885.2,40838.7,12278.6,43,0,11,2
25.5885124365,-80.3179556887,3660030341030,599000.0,10645,3679,0,16519.1,3191.9,1927.5,79826.2,36282.6,15785.7,11,0,4,2
25.681922504499997,-80.431315736,3059030251850,260000.0,2324,1453,0,15712.2,47820.4,40781.7,85754.8,38874.8,13952.2,16,0,6,4
25.6752143117,-80.32909176689999,3050100170710,880000.0,16320,4169,44347,4096.2,21099.2,14979.7,58022.4,6966.9,3770.5,16,0,9,2
25.729487054699998,-80.420994997,3049150030140,450000.0,12170,3019,36524,19303.9,55955.1,30466.9,77010.8,38363.0,12103.3,33,0,9,4
25.969752221100002,-80.2016904837,3411360032930,245000.0,7645,2142,20649,8850.7,27311.0,300.1,58354.6,58354.6,8928.6,50,0,7,4
25.581847710100003,-80.3830121022,3069010080370,230000.0,9800,1879,3226,4175.6,24786.4,4965.5,94510.6,44959.7,5299.5,46,0,2,2
25.7496958417,-80.42592957149999,3049100440150,372500.0,7912,2961,3226,11985.0,59624.1,30010.7,77336.1,43160.9,9999.7,23,0,1,4
25.8159989136,-80.2781728488,531190100870,385000.0,7100,1205,1720,5916.6,33965.2,1216.1,31479.1,24944.6,5513.6,66,1,4,4
25.4583248434,-80.4479399735,1079200133750,197000.0,3998,1701,1333,10748.4,35712.1,24128.2,142996.3,94610.6,3962.2,12,0,6,2
25.5710360183,-80.3380466175,3660090240480,315000.0,5175,2217,2038,12637.1,10487.1,6951.4,88704.4,43379.1,8155.6,11,0,2,4
25.6614496704,-80.2862970196,350120340160,1300000.0,22940,4398,43217,12264.7,6207.6,2563.1,51893.2,13156.7,11410.2,23,0,7,5
25.9321105308,-80.21482418560001,3421110021490,215000.0,7500,1442,20127,2164.0,30948.8,3333.0,56915.7,56915.7,437.9,59,0,11,5
25.834445487199996,-80.2294373311,3031150210380,175000.0,5200,1393,1694,2226.4,32505.3,9210.7,24175.7,24175.7,7732.6,67,0,10,4
25.547005321799997,-80.4397577172,3069210010060,390000.0,38720,3203,40986,10249.2,36206.9,22838.8,116454.7,66022.3,15487.2,24,0,12,2
25.936882488200002,-80.1621059768,722090040190,225000.0,6678,1157,1048,3486.0,13758.0,2954.9,59058.8,54137.0,7901.2,26,0,10,2
25.661673418899998,-80.3485343891,3050090040230,560000.0,37026,1920,2000,6663.2,21606.2,19537.2,66047.3,14979.5,6423.5,61,0,5,2
25.495403843600002,-80.4168438739,1079030270660,240000.0,5565,2624,2516,22617.9,25314.9,16446.1,126057.6,77944.5,256.0,13,0,10,2
25.7350305879,-80.4254855864,3049150200450,452000.0,7369,2982,1997,17307.1,58378.2,31155.5,78063.5,40554.8,13527.1,24,0,6,4
25.6983339468,-80.45788879199999,3049320360050,547700.0,7007,3451,1600,8691.1,58355.3,46448.2,91773.2,47663.2,22813.1,0,0,3,4
25.6263075302,-80.4507452143,3059200010840,407000.0,9179,3154,1859,4259.8,47299.0,32214.5,100971.8,50503.4,21822.6,19,0,4,4
25.628284525599998,-80.3685306937,3050190070050,235000.0,8550,1432,2754,8884.3,21081.3,13557.5,79077.9,28365.9,3484.8,16,0,7,2
25.9566716882,-80.3287493151,3020030490170,327000.0,7203,1678,4095,29227.8,68957.0,667.3,79198.6,78657.8,2739.7,11,0,10,4
25.926871958000003,-80.27620315770001,3421080120130,220000.0,9028,1525,5258,12233.0,50972.3,2891.7,61064.5,61064.5,578.6,58,0,4,5
25.5895278313,-80.3918912264,3069010011900,195000.0,7800,1878,1399,8140.8,27451.3,8942.1,94440.2,44217.0,6236.1,58,0,3,2
25.6950481838,-80.16793199930001,2442320062670,2600000.0,7500,3859,33908,24305.3,1094.7,1057.3,30707.0,30707.0,24075.1,9,0,11,5
25.8062351165,-80.2511715877,3031280133210,240000.0,13800,1496,9349,1203.8,26027.2,1422.2,21969.8,20672.8,1827.1,31,0,3,1
25.4710047625,-80.4322107856,1079160090160,327000.0,8280,3045,4020,15313.4,30180.1,18853.5,136212.5,88130.7,3222.1,9,0,12,2
25.7473172388,-80.4309625499,3049101300090,427200.0,7001,2934,52175,12864.8,61081.1,31810.2,79116.6,44171.4,11350.9,0,0,5,2
25.686693242399997,-80.4489504806,3049320241570,335000.0,4080,2048,1296,10136.2,53728.0,45783.8,90447.3,44619.0,19705.9,21,0,8,4
25.5547010548,-80.3791400131,3060180320110,299000.0,9946,2035,14600,5397.7,18137.0,5649.7,101350.0,53148.4,5352.0,0,0,3,4
25.6684280117,-80.4288202038,3059100140090,296500.0,6406,2000,0,10857.3,44833.8,36419.8,87061.1,38637.6,13296.2,30,0,6,4
25.6901946335,-80.4310540439,3049330570210,290000.0,4560,1568,3476,16135.4,49295.8,40905.2,84495.7,38724.2,13792.9,21,0,7,4
25.618911059000002,-80.4419349077,3059280080030,360000.0,12092,2449,37031,7025.3,44085.9,28264.6,100058.8,49242.9,19509.3,24,0,1,2
25.5876612735,-80.3442783922,3660040030180,333000.0,11550,2326,25988,12007.5,11878.1,1738.3,84862.0,37942.8,7353.2,30,0,10,2
25.4585369425,-80.445701894,1079200130960,222000.0,3838,1995,0,11413.8,34938.5,23352.9,142499.4,94199.0,4380.6,11,0,4,2
25.6769446175,-80.4123001926,3059020070110,360000.0,7500,2424,27606,12941.1,41481.9,35771.0,80817.6,32781.1,7736.9,39,0,6,4
25.8162694637,-80.1847540791,132190080680,1330000.0,13042,3325,22986,1543.0,20501.0,291.1,14548.5,14548.5,1690.0,46,0,12,4
25.928664484899997,-80.275288039,3421080101070,222500.0,8480,1821,5821,12631.3,50724.0,2246.9,61505.5,61505.5,1213.6,58,0,4,5
25.635723229299998,-80.3239143355,3350220000651,580000.0,16117,3006,40635,4205.3,9207.7,8274.7,66922.6,19390.1,15399.2,28,0,9,4
25.8052390705,-80.3295115617,3530270710480,1125000.0,4730,3560,39265,3265.2,41254.7,3200.8,46148.8,30818.1,2717.1,0,0,2,5
25.553137644,-80.3660617632,3060180261030,309000.0,8503,2035,880,7241.6,14178.6,2322.4,99229.6,52063.6,1067.9,0,0,12,4
25.8230878463,-80.22751172779999,131220523560,165000.0,5000,1222,4200,3785.6,28367.3,10703.3,20341.7,20341.7,3921.4,24,0,9,2
25.6695805194,-80.4080175193,3059110150130,380000.0,7500,2237,1901,9968.5,38901.9,32752.2,80817.3,31850.4,6441.2,36,0,2,4
25.701280534699997,-80.44318600359999,3049280080490,240000.0,6731,1414,1328,13404.6,54838.0,41726.5,86814.6,42912.4,18196.6,31,0,7,4
25.6109923755,-80.4184888251,3059340080360,245000.0,3760,1568,866,455.3,36140.6,20621.4,95637.6,44568.0,13224.8,22,0,9,4
25.5947196181,-80.3875853991,3060060015730,270000.0,7575,2665,9466,8820.0,25921.0,9381.7,92099.9,41859.8,4051.4,43,0,12,2
25.574880144699996,-80.4028542696,3069110040780,250000.0,7500,1667,34230,8221.5,28659.2,9336.2,100790.3,50654.8,12285.3,17,0,4,2
25.698569867899998,-80.4490767762,3049320120190,250000.0,5040,2240,1184,11273.5,55935.3,43931.5,89009.7,44795.9,19971.5,22,0,5,4
25.762633062800003,-80.23190769109999,141100141630,390000.0,5850,1324,11288,6776.2,9752.1,6778.4,13837.9,9954.9,7089.1,33,0,8,2
25.8227242714,-80.2104202472,131230080050,265000.0,7152,1191,4017,4272.5,27136.9,8450.0,17656.3,17656.3,1335.0,26,0,11,4
25.6725338763,-80.4582298783,3059050180210,310000.0,2924,1810,0,6891.5,54324.8,44325.1,95227.4,48012.7,22935.6,17,0,3,4
25.8991147778,-80.1532505715,622280200010,950000.0,9375,2387,24193,2704.7,10250.9,0.0,46285.1,40070.0,18479.8,26,0,10,5
25.656977860599998,-80.3502081146,3050160640160,1165000.0,15500,4439,32435,6558.5,20774.7,19167.5,67610.8,16576.5,7110.3,15,0,7,5
25.854999580300003,-80.1386783084,232030070720,1227500.0,10200,2139,9046,14635.9,6455.9,16.5,33478.9,23461.8,15247.1,31,0,1,5
25.8928846136,-80.18235668210001,622300050620,210000.0,9450,1193,3809,3786.6,19905.1,3506.1,42305.5,40826.7,8821.9,67,0,6,2
25.7592281844,-80.217971568,141110220350,410000.0,7500,1860,420,3911.9,5774.3,5762.2,10405.6,10405.6,4083.0,68,0,9,4
25.7515774288,-80.4307715005,3049101240120,465000.0,6150,2629,6607,11349.5,61339.3,31502.5,78844.2,44888.0,9937.9,3,0,11,4
25.6299681735,-80.4140317223,3059230160180,499000.0,9813,2520,30150,1286.4,35606.7,23206.8,90214.9,39277.0,9606.9,17,0,8,4
25.816438855999998,-80.2005616152,131240190630,220000.0,5400,1379,672,3434.1,24751.5,5022.7,14626.8,14626.8,1702.3,26,0,2,4
25.8904246783,-80.1369330286,1322270015150,2494600.0,10000,5953,48943,8923.5,5108.9,376.4,45158.1,36272.2,23699.6,0,0,6,5
25.9552777403,-80.3053774444,3020010031590,350000.0,7500,2248,42710,26176.4,61257.3,1770.0,74688.5,74688.5,5521.0,12,0,6,4
25.7265763553,-80.4358853544,3049210210920,335000.0,5399,2528,0,17219.0,58706.6,35446.3,82060.2,42599.9,17065.1,26,0,8,4
25.657592035,-80.3771697216,3050070560060,411000.0,15000,2520,4552,344.8,27938.7,24516.1,74513.0,23729.1,109.0,29,0,9,4
25.4737218215,-80.4418712584,1079160150710,249000.0,4000,2061,0,12294.4,33398.6,22095.2,137301.8,88733.4,609.8,3,0,10,2
25.567819656599998,-80.35618153989999,3660080081310,235000.0,7700,1304,4306,6780.9,15437.1,1837.3,93010.7,45995.3,2129.0,10,0,7,2
25.8924726072,-80.15721664739999,622280080100,1020000.0,10387,1753,23116,3277.4,11667.8,0.0,43598.7,37973.9,17068.2,63,0,2,5
25.6845862415,-80.3587041584,3050050180470,427200.0,7500,2331,32917,990.7,30264.6,23543.6,64034.2,14943.6,1236.0,39,0,7,4
25.942690212,-80.172921219,722080040180,260000.0,7639,1714,0,4117.3,17519.2,1234.4,60634.2,56947.4,3921.0,26,0,9,2
25.5584653983,-80.39700195260001,3069140120600,453000.0,12501,3217,6400,7322.1,24017.0,8344.8,103944.2,54610.6,10921.6,0,0,7,2
25.8729947042,-80.288842766,421310012490,295000.0,7526,1616,27065,9256.0,53229.1,7688.5,47126.3,45894.4,11204.4,63,0,4,4
25.7535787195,-80.2532646286,141090110760,407500.0,6600,1159,1388,6347.3,10299.2,9205.5,21586.4,2240.0,11296.8,26,0,5,4
25.628513175,-80.3291863155,3350270020480,570000.0,15851,3290,24092,3644.7,8921.8,8916.7,70060.3,22316.6,16345.6,41,0,3,4
25.7214882139,-80.4432558757,3049210251390,430000.0,4816,2093,25935,14319.9,59307.0,38387.3,84851.2,44372.7,19494.2,22,0,12,4
25.824572889099997,-80.2418285621,3031160096075,179000.0,5160,2086,1609,303.8,30527.7,8451.7,23701.4,23701.4,4391.8,25,0,12,2
25.950415692600004,-80.2839717565,3021060220290,200000.0,3825,1253,2430,20951.9,54095.8,4893.2,69885.8,69885.8,7489.0,33,0,3,4
25.5718496386,-80.3541690759,3660080060620,260000.0,8923,1658,1185,7292.3,15680.5,2210.8,91426.8,44383.1,2846.7,19,0,5,2
25.9319938386,-80.1887994039,722070200210,130000.0,7440,1234,854,3416.9,22415.8,4789.5,56408.5,54782.4,2759.4,31,0,6,1
25.723832680500003,-80.3724513616,3040190040670,327000.0,16120,1831,3470,13188.6,40711.0,18435.4,62127.7,23235.3,3565.7,60,0,12,2
25.464187830700002,-80.4458174461,1079170141650,155000.0,3738,1321,2078,10915.2,34797.1,23346.3,140872.8,92417.0,2698.9,27,0,6,2
25.7353110317,-80.2979306958,3040130190880,415000.0,6300,1831,0,3061.8,17847.8,523.0,37714.8,13878.9,6747.4,12,0,4,4
25.915954791300003,-80.21647091210001,3021230220140,346000.0,26500,2021,5047,1437.3,31199.0,0.0,51091.0,51091.0,2050.3,26,0,12,4
25.6350149733,-80.3742405507,3050190014470,95000.0,8058,1385,0,6270.6,23565.9,16523.9,78848.3,27854.1,3039.3,45,0,7,2
25.774875596199998,-80.225677462,141030110050,310000.0,6615,2251,2653,5628.0,11966.3,1936.8,10812.8,10812.8,2681.8,76,0,3,4
25.8822697463,-80.3164976339,420350240080,323000.0,7500,1756,5321,10345.0,60985.2,9115.9,55900.1,51786.3,2255.0,19,0,7,4
25.535994859499997,-80.3922148871,3069250090060,242500.0,9157,2468,2067,13018.6,20161.6,12946.1,109353.8,61111.6,2605.9,24,0,1,2
25.766076659,-80.2647793297,141050210070,310000.0,5100,1234,3494,7452.7,16219.8,5564.3,24010.1,6271.8,6340.5,46,0,12,4
25.7602058673,-80.263365647,3041080280840,425000.0,5814,1057,2120,9627.0,14335.5,7715.9,23966.6,4131.9,8547.6,39,0,1,5
25.718644739000002,-80.3271788868,3040220180880,1100000.0,17425,4630,38117,1112.1,25667.1,7459.0,48929.0,11809.1,1020.4,48,0,3,4
25.7748395631,-80.3943358913,3039510041910,284000.0,3800,1429,2036,2720.4,52684.9,19760.9,66328.7,41141.0,2786.0,28,0,10,5
25.9393199869,-80.1897884584,722070310590,239000.0,7500,1802,21586,1262.7,22895.1,3147.0,59067.0,57402.5,443.4,31,0,6,2
25.9236844293,-80.312839821,3220140100330,380000.0,10082,2809,26344,20289.1,62952.8,223.6,66402.4,65673.5,297.8,34,0,3,5
25.6374958842,-80.4514500812,3059200103670,355000.0,5202,2693,21750,196.2,48297.2,35106.0,99043.6,49053.7,21801.3,13,0,3,4
25.5848728591,-80.3313860839,3660030110070,215000.0,8400,2001,17108,15540.2,7751.2,5744.5,83279.0,38042.9,11201.7,43,0,12,4
25.539683539699997,-80.5354102537,3068210002860,350000.0,54450,2657,6384,14690.8,65836.6,15930.1,141814.6,90775.5,36814.0,28,0,5,4
25.7813830474,-80.4157509218,3039520380180,278300.0,5028,2043,4293,468.5,60074.1,27159.3,73378.3,47659.9,360.1,16,0,1,4
25.5322461559,-80.3828047825,3069250162570,308600.0,5000,2172,2405,13668.5,16941.8,11471.7,108641.7,61145.4,681.3,0,0,9,4
25.5126498102,-80.4551904983,3069320070010,295000.0,20038,2128,2992,11423.1,38186.8,30470.7,129078.5,79050.9,12920.5,23,0,12,4
25.7055805764,-80.348087933,3040280600080,1010000.0,18984,4298,51456,3049.9,30712.0,15375.0,57218.5,12914.3,3241.1,15,0,6,4
25.9689460763,-80.1262628707,2812350560490,875000.0,4071,3041,0,6983.6,2603.2,129.8,55477.8,55477.8,12771.4,23,0,11,5
25.735370061199998,-80.2964884294,3040130190201,473900.0,5250,2193,26047,3546.6,17440.3,523.4,37280.7,13440.3,7231.7,26,0,5,4
25.766829793899998,-80.2247925413,141030250120,320000.0,4080,2276,5499,7338.9,9330.6,4822.6,11119.7,11119.7,5614.2,91,0,11,2
25.609431740700003,-80.3431691582,3350330580060,412300.0,9709,2642,4280,7042.3,11362.5,5663.9,78358.0,30275.3,10545.4,0,0,5,4
25.739785744699997,-80.3181143808,3040140085980,360000.0,10605,1573,0,2200.4,24569.0,166.4,43322.6,18674.4,405.7,62,0,4,4
25.6082052042,-80.3438256251,3350330360010,466000.0,18590,2627,4302,7489.9,11493.6,5153.6,78811.3,30745.3,10093.0,26,0,12,4
25.679306879699997,-80.4460250101,3059040610420,320000.0,3893,2121,320,10973.6,51634.2,43147.9,90555.1,43758.6,18813.9,22,0,9,4
25.851846693699997,-80.3629497454,3530080050440,584200.0,4464,2632,3594,5620.3,61047.9,8905.6,62272.0,50541.6,7978.8,1,0,1,5
25.892747511,-80.2950175954,420250510040,385000.0,10500,2298,35193,11286.6,56913.8,7177.4,53897.4,53324.6,9476.6,35,0,5,4
25.916844306999998,-80.1705358379,722170181100,138000.0,4500,923,1932,2937.9,16133.2,2427.2,51420.5,47684.9,10755.6,36,0,11,2
25.711472940900002,-80.2586867228,141290230070,750000.0,6480,1778,4060,4844.9,3138.2,1864.1,32094.2,13792.2,19420.7,27,0,6,5
25.9642094792,-80.2162503071,3411350314590,317000.0,6000,2731,6089,9238.3,32049.3,589.3,61975.4,61975.4,4246.1,11,0,5,2
25.89991066,-80.31289980609999,3220230040530,410000.0,12750,1687,3658,15685.0,62698.6,6392.8,59658.4,57390.3,3528.0,50,0,7,5
25.825312701999998,-80.22849259659999,131220522660,102000.0,5565,1443,0,4018.2,29229.8,11515.1,21186.6,21186.6,4735.9,65,0,3,1
25.8179950193,-80.1989308104,131240161290,200000.0,7500,1023,1379,3015.1,25198.9,4600.5,15108.9,15108.9,2301.0,75,0,3,1
25.6099621327,-80.4238738899,3059340130790,245000.0,4990,1554,332,580.8,37882.2,21630.0,97244.3,46177.3,15002.4,19,0,3,4
25.7077997117,-80.3729056651,3040300050070,340000.0,7500,1519,17583,9939.1,38569.3,21283.0,64341.5,20767.3,3364.2,53,0,4,4
25.7781160752,-80.2728637016,141060710200,325000.0,6000,1686,1649,2478.7,21296.8,578.3,26360.3,11324.1,1780.0,41,0,7,4
25.9514052973,-80.2802279039,3021060071760,255000.0,7500,2153,32300,20672.4,52911.4,4596.1,69674.4,69674.4,7147.6,44,0,4,4
25.719533025100002,-80.3041443179,3040230060110,415000.0,14500,1620,0,895.2,18193.3,6184.6,42084.8,11631.6,4655.1,63,0,5,4
25.6752578209,-80.40062830869999,3059020080330,333400.0,8100,2251,27884,9575.4,37924.1,33426.3,77689.9,29065.7,3918.2,27,0,2,4
25.6973158875,-80.4111251512,3049350080340,339000.0,7807,1642,0,17323.6,45542.9,34181.1,77424.7,32281.0,7622.8,40,0,5,4
25.5637978532,-80.3951422468,3069130170070,245000.0,7500,2078,2901,5889.6,24378.0,7003.4,102085.4,52643.0,10632.9,16,0,9,2
25.7534535477,-80.2544030474,141090110340,392000.0,6600,1180,3987,6459.9,10512.8,9037.5,21934.5,1928.3,11430.2,26,0,8,4
25.610237214899996,-80.4386352486,3059330080110,350000.0,7500,2535,31021,4420.0,42763.4,25517.8,101033.8,50039.1,19571.7,21,0,10,4
25.5945296039,-80.3513606835,3660050041910,320000.0,11559,2318,41189,11619.5,13944.9,346.8,84281.8,36304.1,5876.4,58,0,11,4
25.8955435553,-80.2176869368,621260110830,135000.0,8636,1097,18425,6886.3,31480.5,4980.9,43915.3,43915.3,2668.3,64,0,8,2
25.78314779,-80.2479088554,131330290430,317900.0,12500,1807,3049,5365.6,18729.2,936.7,18260.1,12643.8,405.4,69,0,7,2
25.699806164899996,-80.4548953587,3049290170300,385000.0,5250,2698,623,9812.1,57790.6,45329.2,90670.2,46722.5,21914.4,13,0,10,4
25.5436905773,-80.3759975728,3060190152310,269000.0,5000,2337,3763,9486.2,15602.1,6973.4,103955.4,56465.3,4084.9,4,0,7,2
25.657736391599997,-80.3681434205,3050070041150,450000.0,14994,2719,26372,2595.9,25486.0,23780.6,72067.3,21117.3,2354.7,47,0,9,2
25.890146000999998,-80.3382253353,420270400700,257500.0,3200,1284,2539,8452.1,67122.3,6804.7,63149.2,57363.4,2960.5,26,0,8,5
25.6752900481,-80.4564089808,3059050232410,335000.0,6005,1767,2464,7500.7,54122.1,44526.9,94263.7,47286.6,22278.9,14,0,10,4
25.5977085909,-80.421865924,3059340180470,230000.0,4889,1200,996,2626.3,37200.9,18396.7,99585.4,48569.5,14623.1,19,0,7,4
25.6834646054,-80.47000301109999,3059060030450,452700.0,5174,3162,0,3148.8,59427.6,49840.9,97341.7,51580.1,26671.3,0,0,11,2
25.6773763427,-80.46252281529999,3059050070670,315000.0,5167,2030,0,5500.6,56271.0,46528.8,95832.2,49222.4,24261.8,20,0,5,4
25.759475133200002,-80.29554594220001,1540120230050,330000.0,7517,1618,1068,4026.1,22132.5,5949.9,34382.6,12614.2,8184.9,56,0,6,4
25.4874741014,-80.4464816974,3079080160650,173500.0,7625,1089,4625,12671.0,34950.3,24323.6,134269.2,85144.3,4270.8,14,0,10,2
25.9743818667,-80.1197463899,1912350010160,2400000.0,10796,4796,31937,9141.4,435.7,312.8,53750.2,53750.2,14994.2,13,0,4,5
25.9214528266,-80.1993259965,3021130020121,150000.0,10575,1458,6337,3860.3,25640.2,2652.6,52600.8,52593.7,2723.8,63,0,7,2
